date,real_yield,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,pred_10
2025-08-26,0.017587,0.017625194,0.01762683,0.017634247,0.027216759,0.017951934,0.023114306,0.020783387,0.018109046,0.017913885,0.017631866899944625
2025-08-27,0.01784,0.017837139,0.017853002,0.017794827,0.027203391,0.018067026,0.02310159,0.020815449,0.018362046,0.018189052,0.0175916868137411
2025-08-28,0.0185,0.018575389,0.018557849,0.01833069,0.027262727,0.018514954,0.023175711,0.020926182,0.019022046,0.018526689,0.017832989554485597
2025-08-29,0.018386,0.018454055,0.018448386,0.018380124,0.027417515,0.018610683,0.023180052,0.020952838,0.018908046,0.018420283,0.01851829944478383
2025-09-01,0.018253,0.01835496,0.018351604,0.018320961,0.027390779,0.018515729,0.023168503,0.020953133,0.018775046,0.018316614,0.018407877719581876
2025-09-02,0.018172,0.018253957,0.018245092,0.018335909,0.027359587,0.01839041,0.023154265,0.020978234,0.018694046,0.018203473,0.01828415070013853
2025-09-03,0.018052,0.018202701,0.018120554,0.018182599,0.02734059,0.018273525,0.023139563,0.020952181,0.018574046,0.018067803,0.01815967093047943
2025-09-04,0.017977,0.018125836,0.017995999,0.017987285,0.027312447,0.018184929,0.02306353,0.02091067,0.018499046,0.017962883,0.018039169587296056
2025-09-05,0.018302,0.018330971,0.018299127,0.018172159,0.027294857,0.018378563,0.023118609,0.02093764,0.018824046,0.018270494,0.017967640901628418
2025-09-08,0.018502,0.018497686,0.018540374,0.018457567,0.027371079,0.018609663,0.023150353,0.021000922,0.019024046,0.01849347,0.018303323861141807
2025-09-09,0.018657,0.018728424,0.018746346,0.018688783,0.027417984,0.018825167,0.023181969,0.021062711,0.019179046,0.018559211,0.018508762926330354
2025-09-10,0.018951,0.019148529,0.019035473,0.01896124,0.027454336,0.019119651,0.023169317,0.021132215,0.019473046,0.018809852,0.01868194799204001
2025-09-11,0.018759,0.018938899,0.018864111,0.018841125,0.027523287,0.019028107,0.023157042,0.021113531,0.019281046,0.01869334,0.01897127460231741
2025-09-12,0.018657,0.01868444,0.018715292,0.018736166,0.027478258,0.018902844,0.023154644,0.021112506,0.019179046,0.018596679,0.018766037236445668
2025-09-15,0.018677,0.018690266,0.018696521,0.018708021,0.027454336,0.01884455,0.023106681,0.021127032,0.019199046,0.018541489,0.018665457225157958
2025-09-16,0.018533,0.018574397,0.01851667,0.01859082,0.027459027,0.018664247,0.023143981,0.021114123,0.019055046,0.018464918,0.018664068475175048
2025-09-17,0.018378,0.018480528,0.018359944,0.01841275,0.027425255,0.018571784,0.023059175,0.021075543,0.018900046,0.018328964,0.01852389571301591
2025-09-18,0.018553,0.018662222,0.01857708,0.018587836,0.027388903,0.018678607,0.023093825,0.021099039,0.019075046,0.01846464,0.018372798669276727
2025-09-19,0.018705,0.01866587,0.018785355,0.018715054,0.027429945,0.018816708,0.023137206,0.021101557,0.019227046,0.018768489,0.018548123916669438
2025-09-22,0.018636,0.018750578,0.018711467,0.018690987,0.027465593,0.018860979,0.023124553,0.021087075,0.019158046,0.018680518,0.01870384382257443
2025-09-23,0.018751,0.019010319,0.01883088,0.018785686,0.027449411,0.019001018,0.023107422,0.021104203,0.019273046,0.018841247,0.018646500947627744
2025-09-24,0.019006,0.018990387,0.019034317,0.01895155,0.027476382,0.019155829,0.023153362,0.021138729,0.019528046,0.019110536,0.018761235648974264
2025-09-25,0.018876,0.018871372,0.018892667,0.018917881,0.027536186,0.019128816,0.023145503,0.021150915,0.019398046,0.019032647,0.019010149998333562
2025-09-26,0.018756,0.018806046,0.018772241,0.018818833,0.027505698,0.018997821,0.023103141,0.021146265,0.019278046,0.018939943,0.018882046322635414
2025-09-29,0.018853,0.018803313,0.018867328,0.018878596,0.027477554,0.018945169,0.023109394,0.021164949,0.019375046,0.019040595,0.01876432729140684
2025-09-30,0.018551,0.018593153,0.018574946,0.018700374,0.027500304,0.01878865,0.023123285,0.021132994,0.019073046,0.018786599,0.01884598833398294
2025-10-09,0.018433,0.01861586,0.018493942,0.018550334,0.027429476,0.018714248,0.023100993,0.021093837,0.018955046,0.01881184,0.018537819050506242
2025-10-10,0.018417,0.018515551,0.018445453,0.018487947,0.027401802,0.018675481,0.023087788,0.02105866,0.018939046,0.018837878,0.018430933371690682
2025-10-13,0.018381,0.01850047,0.018411746,0.018436537,0.027398049,0.018722681,0.023111463,0.021021886,0.018903046,0.018727155,0.0183985511060654
2025-10-14,0.018282,0.018431306,0.018320084,0.01833843,0.027389606,0.018736458,0.023059482,0.020982414,0.018804046,0.018626969,0.018374466196856024
2025-10-15,0.018439,0.018481463,0.018464405,0.018456795,0.027366388,0.018822402,0.023061549,0.02098651,0.018961046,0.018756923,0.018278590650915486
2025-10-16,0.018372,0.018353756,0.018387052,0.018392867,0.027403209,0.018777455,0.023060037,0.020954143,0.018894046,0.018666638,0.018440728894658583
2025-10-17,0.018183,0.018271548,0.018212677,0.018281606,0.027387496,0.018685475,0.023046447,0.020925361,0.018705046,0.018481456,0.01836743709456399
2025-10-20,0.018431,0.018406101,0.018458252,0.018423883,0.02734317,0.018763513,0.023047541,0.020948664,0.018953046,0.018691038,0.018186365174254635
2025-10-21,0.01833,0.018270461,0.018349517,0.018373568,0.027401333,0.018669032,0.023063685,0.02093401,0.018852046,0.018610135,0.018430561467025024
2025-10-22,0.018261,0.018291731,0.018290935,0.018323872,0.027377646,0.018646102,0.023061081,0.020929716,0.018783046,0.01852174,0.018320547976353515
2025-10-23,0.01837,0.018401218,0.018390138,0.018395886,0.027361463,0.018681249,0.023074679,0.020949265,0.018892046,0.018660706,0.01827204711457812
2025-10-24,0.018435,0.018422755,0.018475326,0.018497272,0.027387027,0.018727483,0.023092401,0.020972405,0.018957046,0.018746156,0.018365810111576054
2025-10-27,0.018366,0.018359344,0.018388188,0.018399743,0.027402271,0.018722324,0.023063526,0.020956669,0.018888046,0.018624859,0.01843469486634348
2025-10-28,0.018151,0.018325228,0.018191109,0.018289848,0.027386089,0.018612619,0.0230437,0.020940315,0.018673046,0.018382168,0.018370887447360307
2025-10-29,0.018135,0.018120456,0.018156209,0.018203721,0.027335665,0.018555955,0.023051014,0.020912219,0.018657046,0.018262771,0.01814851815407261
2025-10-30,0.018063,0.018065995,0.018052931,0.018104329,0.027331913,0.018497286,0.023059778,0.020884509,0.018585046,0.018168812,0.018127677061249993
2025-10-31,0.017865,0.018006412,0.017877149,0.017969294,0.027315027,0.018407173,0.023038773,0.02084899,0.018387046,0.018067551,0.018048633747566722
2025-11-03,0.017895,0.017817998,0.017889626,0.017887901,0.02726859,0.018347463,0.023016892,0.020806956,0.018417046,0.018084324,0.017858712964563126
2025-11-04,0.01791,0.017885486,0.017906043,0.01794683,0.027275626,0.018362564,0.023047509,0.020805634,0.018432046,0.018113633,0.01788960494378805
2025-11-05,0.017907,0.017973712,0.017933256,0.017958285,0.027279144,0.018401839,0.022787303,0.020797287,0.018429046,0.018121493,0.01790045503419103
2025-11-06,0.018013,0.017978977,0.018051016,0.01801461,0.02727844,0.018430088,0.022792157,0.020796802,0.018535046,0.01824963,0.01790953667604335
2025-11-07,0.018075,0.018023378,0.018078556,0.018089903,0.0273033,0.018480425,0.022801907,0.020810516,0.018597046,0.018311595,0.018016852967802966
2025-11-10,0.018097,0.018134291,0.018128399,0.018118666,0.027317841,0.018517874,0.022828233,0.020823133,0.018619046,0.018243319,0.01807828753929748
2025-11-11,0.01805,0.017999996,0.018068866,0.018124342,0.027323001,0.018472958,0.022771204,0.020839171,0.018572046,0.018212862,0.01810424570372426
2025-11-12,0.018039,0.017978054,0.018032767,0.018091916,0.027311978,0.018412087,0.022737273,0.020840531,0.018561046,0.018170385,0.018052247858343536
2025-11-13,0.018062,0.018088753,0.018071458,0.018084153,0.027309398,0.018398193,0.022722175,0.02084605,0.018584046,0.018210842,0.01803898331895043
2025-11-14,0.01808,0.018032056,0.01807447,0.018121464,0.027314792,0.018440883,0.022637814,0.020864102,0.018602046,0.018219576,0.01805927146073066
2025-11-17,0.018032,0.017984592,0.018043492,0.018079425,0.027319014,0.018412421,0.022611886,0.02085757,0.018554046,0.01814963,0.01808008060632176
2025-11-18,0.01804,0.018042361,0.018045458,0.018085114,0.027307756,0.018401517,0.022617986,0.020861519,0.018562046,0.018136921,0.01803240898008096
2025-11-19,0.018095,0.018154639,0.018094956,0.018126918,0.027309632,0.018466858,0.022634898,0.020872394,0.018617046,0.018202876,0.01804070916738263
2025-11-20,0.018102,0.01809837,0.018116439,0.01812472,0.027322531,0.018493476,0.022630399,0.020869695,0.018624046,0.018170268,0.01809370065856622
2025-11-21,0.018121,0.018028171,0.018113009,0.018126853,0.027324173,0.018497893,0.022631223,0.020870727,0.018643046,0.018204556,0.018103403851125143
2025-11-24,0.01818,0.018170902,0.01817423,0.018182831,0.027328629,0.018523216,0.022630171,0.020886997,0.018702046,0.018210134,0.018124680759028507
2025-11-25,0.018281,0.018252944,0.018283832,0.018282654,0.027342466,0.018576028,0.022663005,0.020915734,0.018803046,0.018285684,0.01818211153188585
2025-11-26,0.018503,0.018406699,0.018502695,0.01845312,0.027366154,0.018698519,0.022826677,0.020961654,0.019025046,0.018531937,0.01828527425311564
2025-11-27,0.018486,0.018484606,0.018504058,0.018505896,0.027418219,0.018713956,0.022813166,0.020988983,0.019008046,0.018525545,0.018513109565333922
2025-11-28,0.018411,0.018424163,0.018442474,0.018482202,0.027414232,0.018671567,0.022836539,0.021000073,0.018933046,0.018438831,0.018494085694968767
2025-12-01,0.018355,0.018382601,0.018373401,0.018443463,0.027396642,0.018612838,0.022831128,0.021005099,0.018877046,0.018359673,0.01842104014935777
2025-12-02,0.018435,0.018507424,0.018454946,0.018474168,0.027383509,0.01864319,0.022832987,0.021016772,0.018957046,0.018427287,0.018350611845304267
2025-12-03,0.01851,0.018520541,0.018510132,0.018481466,0.027402271,0.018703526,0.022800907,0.02102036,0.019032046,0.018488742,0.018431461463197664
2025-12-04,0.018715,0.01870482,0.018722043,0.018654434,0.027419861,0.018865675,0.022852553,0.021063323,0.019237046,0.018778377,0.018509384905325364
2025-12-05,0.01846,0.018508979,0.018486057,0.018563753,0.027467939,0.018757993,0.022867905,0.021056001,0.018982046,0.018658672,0.01872618347179533
2025-12-08,0.018476,0.018571054,0.018521968,0.018565723,0.027408134,0.018733608,0.022879604,0.021058758,0.018998046,0.018647514,0.018460653448464842
2025-12-09,0.018403,0.018525389,0.018420626,0.01848709,0.027411887,0.018669373,0.022882799,0.021038413,0.018925046,0.01855727,0.01848439912016283
2025-12-10,0.018423,0.018515585,0.018462392,0.01844406,0.027394766,0.018698858,0.022858188,0.021014484,0.018945046,0.0185642,0.01838610397074245
2025-12-11,0.018379,0.018323744,0.018380271,0.018364818,0.027399457,0.018676178,0.022840593,0.020990708,0.018901046,0.01848747,0.01842364008161071
2025-12-12,0.018379,0.01843153,0.018386541,0.018430219,0.027389137,0.018686186,0.022761049,0.021003095,0.018901046,0.018573313,0.018373810142923164
2025-12-15,0.01845,0.01850345,0.018464393,0.018481632,0.027389137,0.018702082,0.022799713,0.021010235,0.018972046,0.018735996,0.018380585024206652
2025-12-16,0.01845,0.018538467,0.018469817,0.018502232,0.027405789,0.01872944,0.022766528,0.021008982,0.018972046,0.018738304,0.01844927453475392
2025-12-17,0.01833,0.018421098,0.018373365,0.018420443,0.027405789,0.018687119,0.022824046,0.020983096,0.018852046,0.018570075,0.018451289539181688
2025-12-18,0.018329,0.018310758,0.018367075,0.018364798,0.027377646,0.018658394,0.022808419,0.020959833,0.018851046,0.018526605,0.01833091820920936
2025-12-19,0.018283,0.018314965,0.018293357,0.018368186,0.027377411,0.018639293,0.022729498,0.020963675,0.018805046,0.018436368,0.018327295507680065
2025-12-22,0.018385,0.01843907,0.018395609,0.018384903,0.027366623,0.018691561,0.022739441,0.020963347,0.018907046,0.018543171,0.01827500637631288
2025-12-23,0.018328,0.0183338,0.018321565,0.018362195,0.027390545,0.018660276,0.022733136,0.020958295,0.018850046,0.018388033,0.01838700257063901
2025-12-24,0.018335,0.018327361,0.018343675,0.01837833,0.027377176,0.018691275,0.022686527,0.020958209,0.018857046,0.018413476,0.01832558771946553
2025-12-25,0.018371,0.018354019,0.018395568,0.018415641,0.027378818,0.018691072,0.022691912,0.020965027,0.018893046,0.018440456,0.018340608283951284
2025-12-26,0.01833,0.018351009,0.018359985,0.018410072,0.027387261,0.018681908,0.022695336,0.020964822,0.018852046,0.018373423,0.0183685537687054
2025-12-29,0.018537,0.018534918,0.018549688,0.01849566,0.027377646,0.018784456,0.022869646,0.020982002,0.019059046,0.018589621,0.01833000476258625
2025-12-30,0.01851,0.018529731,0.018525092,0.01852569,0.027426193,0.018819169,0.022848026,0.020997369,0.019032046,0.018617191,0.01854328111241148
